,Bintje_1,Bintje_2,Maris_Piper,Experimental,GMO1,GMO2
39283,1,1,1,0,0,0
39284,1,1,1,1,1,1
39285,1,1,1,1,1,1
39286,0,0,0,0,0,0
39287,0,0,1,0,0,0
39288,0,0,0,0,0,0
39289,0,0,0,0,0,0
39290,0,1,0,1,0,0
39291,1,1,1,1,1,1
39292,0,0,0,0,0,0
39293,0,0,0,0,0,0
39294,0,0,0,0,0,0
39295,1,1,1,1,1,1
39296,1,1,0,0,0,1
39297,0,0,0,0,0,0
39298,0,0,0,0,0,0
39299,0,0,0,0,0,0
39300,0,0,0,0,0,0
39301,1,1,1,1,1,1
39302,1,1,1,1,1,1
39303,0,0,0,0,0,1
39304,1,1,1,1,1,1
39305,0,0,0,1,0,0
39306,1,1,1,1,1,1
39307,1,1,1,1,1,1
39308,0,0,0,0,0,0
39309,0,0,0,0,0,0
39310,0,0,0,0,0,0
39311,0,1,1,1,1,1
39312,1,1,1,1,1,1
39313,0,0,0,0,0,0
39314,0,0,0,0,0,0
39315,1,1,1,1,1,1
39316,0,0,0,0,0,0
39317,0,0,0,0,0,0
39318,1,1,1,1,1,1
39319,1,1,1,1,1,1
39320,0,0,0,0,0,1
39321,1,1,1,1,1,1
39322,0,1,1,1,1,1
39323,0,0,0,0,0,0
39324,0,0,0,0,1,0
39325,0,0,0,0,0,0
39326,1,1,1,1,1,1
39327,0,0,0,1,0,0
39328,0,0,0,1,0,1
39329,0,0,0,1,0,0
39330,0,1,1,0,0,0
39331,0,0,1,0,0,0
39332,0,1,1,0,1,0
39333,0,0,0,0,0,0
39334,1,1,1,1,1,1
39335,0,0,0,1,0,0
39336,1,1,1,1,1,1
39337,1,1,1,1,1,1
39338,1,1,1,1,1,1
39339,0,0,0,0,1,0
39340,1,1,1,1,1,1
39341,1,1,1,1,1,1
39342,0,0,0,0,0,0
39343,1,1,1,1,1,1
39344,0,0,0,0,0,0
39345,0,0,1,0,0,0
39346,1,1,1,1,1,1
39347,1,1,1,1,1,1
39348,0,0,0,0,0,0
39349,0,0,0,0,0,0
39350,1,1,1,1,1,1
39351,0,0,0,0,0,0
39352,0,0,0,0,0,0
39353,0,0,0,0,0,0
39354,0,0,1,0,0,0
39355,0,0,0,0,0,0
39356,1,1,1,1,1,1
39357,0,0,0,0,0,0
39358,1,0,1,1,1,1
39359,1,1,1,1,1,1
39360,0,0,0,0,0,0
39361,0,0,0,0,1,0
39362,1,1,1,1,1,1
39363,0,0,0,0,0,0
39364,1,1,0,0,0,0
39365,0,0,0,0,0,0
39366,1,1,1,1,1,1
39367,1,0,1,1,1,1
39368,0,0,0,0,0,0
39369,1,1,1,1,1,1
39370,0,1,0,1,1,1
39371,0,0,0,0,0,0
39372,0,0,0,1,0,0
39373,1,1,1,1,1,1
39374,0,0,0,0,0,0
39375,1,1,1,1,1,1
39376,0,0,0,0,0,0
39377,1,1,1,1,1,1
39378,1,1,1,1,1,1
39379,0,0,0,0,0,0
39380,0,0,0,0,0,0
39381,0,0,0,0,0,0
39382,0,0,0,0,0,0
39383,0,0,0,0,0,0
39384,1,1,1,1,1,1
39385,0,0,0,0,0,0
39386,0,0,0,0,0,0
39387,0,0,0,0,0,0
39388,0,0,0,0,0,0
39389,1,1,1,1,1,1
39390,0,0,0,0,0,0
39391,0,0,0,0,0,0
39392,0,0,0,0,0,0
39393,0,0,0,0,0,0
39394,1,1,1,1,1,1
39395,1,1,1,1,1,1
39396,0,0,0,0,0,0
39397,0,0,0,0,0,0
39398,0,1,0,1,1,1
39399,1,1,0,1,1,1
39400,1,1,1,1,1,1
39401,0,0,0,0,0,0
39402,0,0,0,0,0,0
39403,0,0,0,0,0,0
39404,0,0,0,0,0,0
39405,0,0,0,0,0,0
39406,0,0,0,0,0,0
39407,0,0,0,0,0,0
39408,0,0,1,0,0,0
39409,0,0,0,0,0,0
39410,0,0,0,0,0,0
39411,0,0,0,0,0,0
39412,0,0,0,0,0,0
39413,0,0,0,0,0,0
39414,0,0,0,0,0,0
39415,0,0,0,0,0,0
39416,0,0,1,0,1,1
39417,0,0,0,0,0,0
39418,0,0,0,0,0,0
39419,0,0,0,0,0,0
39420,0,0,0,0,1,0
39421,1,1,1,1,1,1
39422,1,1,1,1,1,1
39423,0,0,0,0,0,0
39424,0,0,0,0,0,0
39425,0,0,0,0,0,0
39426,0,0,0,0,0,0
39427,0,0,0,0,0,0
39428,1,1,1,1,1,1
39429,1,1,1,0,1,1
39430,1,1,1,1,1,1
39431,0,0,0,0,0,0
39432,0,0,0,1,0,0
39433,1,1,1,1,1,1
39434,1,1,1,1,1,1
39435,1,1,1,1,1,1
39436,0,0,1,0,1,1
39437,0,0,0,0,0,0
39438,1,1,0,1,1,1
39439,1,1,0,1,1,1
39440,1,0,1,0,0,0
39441,0,0,0,0,0,0
39442,1,1,1,1,1,1
39443,0,0,0,0,0,0
39444,0,0,0,0,0,0
39445,0,0,0,0,0,0
39446,0,0,0,0,0,0
39447,0,0,0,0,0,0
39448,0,0,0,0,0,0
39449,1,1,1,1,0,1
39450,0,0,0,0,0,0
39451,1,1,1,1,1,1
39452,0,0,0,0,0,0
39453,0,0,0,0,0,0
39454,0,0,0,0,0,0
39455,0,0,0,0,0,0
39456,0,0,0,0,0,0
39457,0,0,0,0,0,0
39458,0,0,0,0,0,0
39459,0,0,0,0,0,0
39460,0,0,0,0,0,0
39461,0,0,0,0,0,0
39462,0,0,0,0,0,0
39463,0,0,0,0,0,0
39464,0,0,1,0,0,0
39465,0,1,1,1,1,1
39466,0,0,0,0,1,1
39467,0,0,0,0,0,0
39468,1,1,1,1,1,1
39469,0,0,0,0,0,0
39470,0,1,1,1,1,1
39471,0,0,0,0,0,0
39472,0,0,0,0,0,0
39473,0,0,0,0,0,0
39474,0,0,0,0,0,0
39475,1,1,1,1,1,1
39476,0,0,0,0,0,0
39477,0,0,0,0,0,0
39478,0,0,0,0,0,0
39479,0,1,1,1,1,1
39480,0,0,0,0,0,0
39481,0,0,0,0,0,0
39482,1,0,1,1,1,0
39483,0,1,1,1,1,1
39484,1,1,1,1,1,1
39485,0,0,0,0,0,0
39486,1,1,1,1,1,1
39487,0,1,0,0,0,0
39488,1,1,1,1,1,1
39489,0,0,0,0,0,0
39490,0,0,0,0,0,0
39491,0,0,0,0,0,0
39492,1,1,1,1,1,1
39493,0,0,0,0,0,0
39494,0,0,0,0,0,0
39495,0,0,0,0,0,0
39496,0,0,0,0,0,0
39497,0,1,1,0,0,0
39498,1,1,0,0,0,0
39499,0,0,0,0,0,0
39500,0,0,0,0,0,0
39501,1,1,1,1,1,1
39502,0,0,0,0,0,0
39503,0,0,0,0,0,0
39504,0,0,0,0,0,0
39505,0,0,0,0,0,0
39506,0,0,0,0,0,0
39507,0,0,0,0,0,0
39508,0,0,0,0,0,0
39509,0,0,0,0,0,0
39510,0,0,0,0,0,0
39511,1,1,1,1,1,1
39512,0,0,0,0,0,0
39513,0,0,0,0,0,0
39514,0,0,0,0,0,0
39515,0,0,0,0,0,0
39516,0,1,1,1,1,1
39517,0,0,0,0,0,0
39518,1,1,1,1,1,1
39519,0,0,0,0,0,0
39520,0,0,0,0,0,0
39521,1,1,0,0,0,0
39522,1,1,1,0,1,1
39523,0,0,0,0,0,0
39524,1,1,1,1,1,1
39525,1,1,1,1,1,1
39526,0,0,0,0,0,0
39527,0,0,0,0,0,0
39528,0,0,0,0,0,0
39529,0,0,0,0,0,0
39530,0,0,0,0,0,0
39531,0,0,0,0,0,0
39532,0,0,0,0,0,0
39533,0,0,0,0,0,0
39534,1,1,0,1,1,1
39535,0,0,0,0,0,0
39536,1,1,1,1,0,1
39537,0,0,0,0,0,0
39538,0,0,0,0,0,0
39539,0,0,0,0,0,0
39540,0,0,0,0,0,0
39541,0,0,0,0,0,0
39542,0,1,0,1,0,1
39543,0,0,0,0,0,0
39544,0,0,0,0,0,0
39545,0,0,0,1,0,0
39546,0,0,0,0,0,0
39547,0,0,0,0,0,0
39548,0,0,0,0,0,0
39549,0,0,0,0,0,0
39550,0,0,0,0,0,0
39551,0,0,0,0,0,0
39552,0,0,0,0,0,0
39553,0,0,0,0,0,0
39554,1,1,1,1,1,1
39555,0,0,0,1,0,0
39556,0,0,0,1,0,0
39557,0,0,0,0,0,0
39558,0,0,0,0,0,0
39559,1,1,1,1,1,1
39560,1,1,1,1,1,1
39561,0,0,0,0,1,0
39562,0,0,0,0,0,1
39563,0,0,0,0,0,1
39564,1,1,1,0,0,0
39565,1,1,1,1,1,1
39566,1,0,0,1,1,1
39567,0,0,0,0,0,0
39568,0,0,0,0,0,0
39569,0,0,0,0,0,0
39570,1,1,1,1,1,1
39571,0,0,0,0,0,0
39572,1,1,1,1,1,1
39573,0,0,0,0,0,0
39574,0,0,0,0,0,0
39575,0,0,0,0,0,0
39576,0,0,0,0,0,0
39577,0,0,0,0,0,0
39578,1,1,1,1,1,1
39579,1,1,1,1,1,1
39580,1,1,1,1,1,1
39581,0,0,0,0,0,0
39582,0,0,0,0,0,0
39583,0,0,0,0,0,0
39584,0,0,0,0,0,0
39585,0,0,0,0,0,0
39586,0,0,0,0,1,0
39587,0,0,0,0,0,0
39588,0,0,0,0,0,0
39589,0,0,0,0,0,0
39590,1,1,1,1,0,1
39591,0,0,0,0,0,0
39592,0,0,0,0,0,0
39593,0,0,0,0,0,0
39594,1,1,1,1,1,1
39595,0,0,0,1,0,0
39596,0,0,0,0,0,0
39597,0,0,0,0,0,0
39598,0,0,0,1,1,1
39599,0,1,0,0,1,1
39600,1,1,1,1,1,1
39601,0,0,0,0,0,0
39602,0,0,0,0,0,0
39603,0,0,0,0,0,0
39604,0,0,0,0,0,0
39605,0,0,0,0,0,0
39606,1,1,1,1,1,1
39607,0,0,0,1,0,0
39608,0,0,0,0,0,0
39609,0,0,0,0,0,0
39610,0,0,0,0,0,0
39611,0,1,1,1,1,1
39612,0,1,0,1,1,1
39613,0,0,0,0,0,0
39614,0,0,0,0,0,0
39615,0,0,0,0,0,0
39616,1,1,1,1,1,1
39617,1,1,1,1,1,1
39618,0,0,0,0,0,0
39619,0,0,0,0,0,0
39620,0,1,1,1,1,1
39621,0,0,1,0,0,0
39622,0,0,1,0,0,0
39623,0,0,1,0,0,0
39624,0,0,0,0,0,0
39625,1,1,1,1,1,1
39626,0,0,0,0,1,0
39627,1,1,1,1,1,1
39628,1,1,1,0,1,1
39629,0,1,0,0,0,0
39630,0,0,0,0,0,0
39631,0,0,0,0,0,0
39632,1,1,1,0,1,1
39633,0,0,0,0,0,0
39634,1,1,1,1,1,1
39635,1,1,1,1,1,1
39636,0,0,0,0,0,0
39637,0,0,0,0,0,0
39638,0,0,0,0,0,0
39639,0,0,0,0,0,0
39640,0,0,0,0,0,0
39641,0,0,0,0,0,0
39642,0,0,0,0,0,0
39643,0,0,0,0,0,0
39644,0,0,0,0,0,0
39645,0,0,0,0,0,0
39646,0,0,0,0,0,0
39647,0,1,1,1,1,1
39648,0,1,1,1,0,0
39649,0,0,0,0,0,0
39650,1,1,1,1,1,1
39651,0,1,1,1,1,1
39652,0,0,0,0,0,0
39653,0,0,0,0,0,0
39654,0,1,1,1,1,1
39655,1,1,1,1,1,1
39656,0,1,1,1,1,1
39657,0,1,1,0,1,1
39658,0,0,1,1,1,1
39659,0,0,0,0,0,0
39660,1,1,1,1,1,1
39661,1,1,1,1,1,1
39662,1,1,0,1,1,1
39663,0,0,0,0,0,0
39664,0,0,0,0,0,0
39665,0,0,0,0,0,0
39666,0,0,0,0,0,0
39667,1,1,1,1,1,1
39668,0,0,0,0,0,0
39669,0,0,0,0,0,0
39670,0,0,0,0,0,0
39671,0,0,0,0,0,0
39672,0,0,0,0,0,0
39673,0,0,1,0,0,0
39674,0,0,0,0,0,0
39675,0,0,0,0,0,0
39676,0,0,0,0,0,0
39677,0,0,0,0,0,0
39678,0,0,0,0,0,0
39679,0,0,0,0,0,0
39680,0,0,0,0,0,0
39681,0,0,0,0,0,0
39682,1,1,1,1,1,1
39683,0,1,0,0,1,0
39684,1,1,0,0,0,0
39685,1,1,1,1,1,1
39686,0,0,0,0,0,0
39687,0,0,0,0,0,0
39688,0,0,0,0,0,0
39689,0,0,0,0,0,0
39690,1,1,1,1,1,1
39691,0,0,0,0,0,0
39692,0,0,0,0,0,0
39693,0,0,0,0,0,0
39694,0,0,0,0,0,0
39695,0,0,0,0,0,0
39696,0,0,0,1,0,0
39697,0,0,0,0,0,0
39698,1,1,1,1,1,1
39699,0,0,0,0,0,0
39700,0,0,0,0,0,0
39701,0,0,0,0,0,0
39702,1,1,1,1,1,1
39703,0,1,1,1,1,1
39704,0,0,0,0,0,0
39705,0,0,0,0,0,0
39706,0,0,0,0,0,0
39707,0,0,0,0,0,0
39708,0,0,0,0,0,0
39709,0,0,0,1,0,0
39710,1,1,1,1,1,1
39711,1,1,1,1,1,1
39712,0,0,0,0,0,0
39713,0,0,0,0,0,0
39714,1,1,1,1,1,1
39715,0,0,0,0,0,0
39716,0,0,0,0,0,0
39717,1,1,1,0,1,1
39718,0,0,0,0,0,0
39719,1,1,1,1,1,1
39720,0,0,0,0,0,0
39721,0,0,0,0,0,0
39722,1,1,1,1,1,1
39723,0,0,0,0,0,0
39724,0,0,0,0,0,0
39725,0,0,0,0,0,0
39726,0,0,0,0,0,0
39727,0,0,0,0,0,0
39728,1,1,1,1,0,0
39729,1,0,0,1,0,0
39730,0,0,0,0,0,0
39731,0,0,0,0,0,0
39732,0,0,0,0,0,0
39733,0,0,0,0,0,0
39734,1,1,1,1,1,1
39735,0,0,0,0,0,0
39736,0,1,0,1,0,0
39737,0,1,1,1,1,1
39738,0,0,0,0,0,0
39739,1,1,1,0,0,0
39740,0,0,0,0,1,1
39741,1,0,0,1,1,1
39742,0,0,0,1,0,1
39743,0,0,0,0,0,0
39744,0,0,0,0,0,0
39745,0,0,0,0,0,0
39746,0,0,0,0,0,0
39747,0,0,0,0,0,0
39748,0,0,0,0,0,0
39749,0,0,0,0,0,0
39750,0,0,0,0,0,0
39751,1,1,1,1,1,1
39752,0,0,1,0,0,0
39753,1,1,1,1,1,1
39754,0,0,0,0,0,0
39755,0,1,1,1,1,1
39756,1,1,1,1,1,1
39757,0,0,0,0,0,0
39758,0,0,0,0,0,0
39759,1,1,1,0,1,1
39760,1,1,1,1,1,1
39761,1,1,1,1,1,1
39762,1,1,1,1,1,1
39763,1,1,1,1,1,1
39764,1,1,1,0,1,1
39765,1,1,1,1,1,1
39766,1,1,1,1,1,1
39767,0,0,0,0,0,0
39768,0,0,0,1,1,1
39769,0,0,0,0,0,0
39770,0,0,0,0,0,0
39771,0,0,0,0,0,0
39772,0,0,0,0,0,0
39773,1,0,1,1,1,1
39774,0,0,0,0,0,0
39775,0,0,0,0,0,0
39776,1,1,1,1,1,1
39777,1,1,1,1,1,0
39778,0,0,0,0,0,0
39779,0,0,0,0,0,0
39780,1,1,1,1,1,1
39781,1,1,1,1,1,1
39782,1,1,1,1,1,1
39783,1,1,1,1,1,1
39784,1,1,1,1,1,1
39785,1,1,1,1,1,1
39786,0,0,0,0,0,0
39787,0,0,0,0,0,0
39788,1,1,1,1,1,1
39789,0,0,0,0,0,0
39790,0,0,0,0,0,0
39791,0,0,0,0,0,0
39792,0,0,0,0,0,0
39793,0,0,0,0,0,0
39794,1,1,1,1,1,1
39795,0,0,0,0,0,0
39796,1,0,1,1,0,1
39797,0,0,0,0,1,1
39798,0,0,0,0,1,1
39799,1,1,1,1,1,1
39800,0,0,0,0,0,0
39801,1,1,1,1,1,0
39802,1,1,1,1,1,1
39803,0,0,0,0,0,0
39804,0,0,1,1,0,0
39805,1,1,1,1,1,1
39806,0,0,0,0,0,0
39807,0,0,0,0,0,0
39808,0,0,0,1,0,0
39809,1,1,0,1,0,0
39810,1,1,0,0,0,0
39811,0,0,0,0,0,0
39812,0,0,0,0,0,0
39813,1,1,1,1,1,1
39814,1,1,1,1,1,1
39815,0,0,0,1,0,0
39816,1,1,1,1,1,1
39817,0,0,1,0,1,1
39818,0,0,0,0,0,0
39819,1,1,1,1,1,1
39820,0,0,0,0,1,1
39821,1,1,1,1,1,1
39822,0,0,0,0,0,1
39823,1,1,1,1,1,1
39824,1,1,1,1,1,1
39825,1,1,1,1,1,1
39826,0,0,0,0,0,0
39827,0,0,0,0,0,0
39828,1,1,1,1,1,1
39829,1,1,1,1,1,1
39830,1,1,1,1,1,1
39831,1,1,0,1,1,1
39832,1,0,0,1,0,0
39833,1,1,1,1,1,1
39834,1,1,1,1,1,1
39835,0,0,0,0,1,1
39836,0,1,1,1,1,0
39837,0,1,1,1,1,1
39838,0,0,0,0,0,0
39839,1,1,1,1,1,1
39840,1,1,0,1,1,1
39841,1,1,1,1,1,1
39842,0,0,0,0,0,0
39843,0,1,0,1,1,1
39844,1,1,1,1,0,0
39845,1,1,1,1,1,1
39846,0,0,0,0,0,0
39847,1,1,1,1,1,1
39848,0,1,0,1,1,0
39849,0,1,1,0,1,1
39850,0,0,0,0,0,0
39851,1,1,1,1,1,1
39852,1,1,1,1,1,1
39853,1,1,1,1,1,1
39854,0,1,1,0,0,0
39855,1,1,1,1,1,1
39856,1,1,1,1,1,1
39857,1,1,1,1,1,1
39858,1,1,1,1,1,1
39859,1,1,1,1,1,1
39860,1,1,1,1,1,1
39861,1,1,1,1,1,1
39862,1,1,1,1,1,1
39863,0,0,0,1,0,0
39864,1,0,0,1,0,1
39865,1,1,1,1,1,1
39866,1,1,1,1,1,1
39867,1,1,0,1,0,1
39868,0,0,0,0,0,0
39869,1,1,1,1,1,1
39870,1,1,1,1,1,1
39871,0,0,0,0,0,0
39872,0,0,0,0,0,0
39873,0,0,0,0,0,0
39874,0,0,0,0,0,0
39875,1,1,1,1,1,1
39876,1,1,1,1,0,1
39877,0,0,0,0,0,0
39878,1,1,1,1,1,1
39879,1,1,1,1,1,1
39880,0,1,0,1,0,0
39881,1,1,1,1,1,1
39882,1,1,1,1,1,1
39883,1,1,1,1,1,1
39884,0,0,0,0,0,0
39885,1,1,1,1,1,1
39886,0,1,0,0,0,0
39887,0,0,0,0,0,0
39888,1,1,1,1,1,1
39889,1,1,1,1,1,1
39890,1,1,0,1,1,1
39891,1,1,1,1,1,1
39892,1,1,1,1,1,1
39893,0,0,0,0,0,0
39894,0,0,0,0,0,0
39895,0,0,1,1,0,0
39896,0,0,0,0,0,0
39897,0,0,0,0,0,0
39898,0,0,0,0,0,0
39899,0,0,0,0,1,0
39900,1,1,1,1,1,1
39901,0,0,1,0,1,1
39902,0,1,1,1,1,1
39903,0,1,1,1,1,0
39904,1,1,1,1,1,1
39905,1,1,1,1,1,1
39906,1,1,1,1,1,1
39907,1,1,1,1,1,1
39908,1,1,1,1,1,1
39909,0,1,1,1,1,1
39910,0,0,1,1,1,1
39911,0,0,0,0,1,0
39912,1,1,1,1,1,1
39913,0,1,1,1,1,1
39914,1,1,1,1,1,1
39915,0,0,0,0,0,0
39916,1,1,1,1,1,1
39917,1,1,1,1,1,1
39918,1,1,1,1,1,1
39919,1,1,1,1,1,1
39920,1,1,1,1,1,1
39921,1,1,1,1,1,1
39922,1,1,1,1,1,1
39923,0,0,0,0,0,0
39924,0,0,0,0,0,0
39925,1,1,1,1,1,1
39926,1,1,1,1,1,1
39927,1,1,1,1,1,1
39928,0,0,0,1,0,0
39929,0,1,0,1,1,1
39930,0,0,0,0,0,0
39931,1,1,1,1,1,1
39932,0,0,0,0,0,1
39933,1,1,1,1,1,1
39934,1,1,1,1,1,1
39935,0,1,0,0,0,0
39936,0,0,1,0,0,0
39937,1,1,1,1,1,1
39938,1,1,1,1,1,1
39939,0,0,0,0,0,0
39940,0,0,1,0,0,0
39941,0,0,1,0,0,0
39942,0,0,0,1,0,0
39943,0,0,0,1,0,0
39944,0,1,0,0,0,0
39945,1,1,1,1,1,1
39946,0,0,0,0,0,0
39947,1,1,0,0,0,0
39948,1,1,1,1,1,1
39949,0,0,0,1,0,0
39950,0,0,0,0,0,0
39951,0,0,0,0,0,0
39952,0,0,0,0,0,0
39953,0,0,0,0,1,1
39954,1,1,1,1,1,1
39955,1,1,1,1,1,1
39956,1,1,1,1,1,1
39957,1,1,1,1,1,1
39958,0,0,0,1,0,0
39959,1,1,1,1,1,1
39960,1,1,1,1,1,1
39961,1,1,1,1,1,1
39962,1,1,1,1,1,1
39963,1,1,1,1,1,1
39964,1,1,1,1,1,1
39965,1,1,1,1,1,1
39966,1,1,1,1,1,1
39967,1,1,1,1,1,1
39968,1,1,1,1,1,1
39969,1,1,1,1,1,1
39970,1,1,1,1,1,1
39971,1,1,1,1,1,1
39972,1,1,1,1,1,1
39973,0,1,0,1,0,1
39974,1,1,1,1,1,1
39975,1,1,1,1,1,1
39976,0,1,0,0,0,0
39977,1,1,1,1,1,1
39978,1,1,1,1,1,1
39979,0,0,0,0,0,0
39980,1,1,1,1,1,1
39981,1,1,1,1,1,1
39982,1,1,1,1,1,1
39983,1,1,1,1,1,1
39984,0,0,0,1,0,0
39985,1,1,1,1,1,1
39986,1,1,1,1,1,1
39987,1,1,1,1,1,1
39988,0,0,1,1,1,1
39989,0,0,0,0,0,0
39990,0,0,0,0,0,0
39991,0,1,1,1,0,0
39992,0,0,1,1,0,0
39993,0,1,0,0,0,0
39994,0,0,0,0,0,0
39995,1,1,1,0,1,1
39996,0,0,0,0,0,0
39997,1,1,1,1,1,1
39998,0,0,0,0,0,0
39999,1,1,1,1,1,1
40000,1,1,1,1,1,1
40001,1,1,1,1,1,1
40002,1,1,1,1,1,1
40003,1,1,1,1,1,1
40004,0,0,0,0,0,0
40005,1,1,1,1,1,1
40006,0,0,0,0,0,0
40007,0,0,0,0,0,0
40008,0,0,0,1,0,0
40009,1,1,1,1,1,1
40010,0,0,0,1,1,0
40011,0,0,0,0,0,0
40012,1,1,0,0,0,1
40013,0,0,0,0,0,0
40014,0,0,0,0,0,0
40015,1,1,1,1,1,1
40016,1,1,1,1,1,1
40017,1,1,1,1,1,1
40018,1,1,1,1,1,1
40019,0,0,0,0,1,1
40020,1,1,1,1,1,1
40021,0,0,0,1,0,0
40022,0,0,0,0,0,0
40023,0,0,0,0,0,0
40024,0,0,0,0,0,0
40025,0,0,0,1,0,1
40026,1,1,1,1,1,1
40027,1,1,1,1,1,1
40028,0,0,0,0,0,0
40029,0,0,1,0,1,1
40030,0,0,0,0,0,0
40031,0,0,0,0,0,0
40032,0,1,1,1,1,1
40033,0,1,1,1,0,1
40034,0,0,1,0,0,0
40035,0,0,0,0,1,1
40036,0,0,0,0,0,1
40037,0,0,0,0,0,0
40038,0,0,1,0,0,0
40039,0,0,0,0,0,0
40040,0,1,1,1,1,1
40041,0,1,0,1,0,1
40042,0,0,0,0,0,0
40043,1,1,1,1,1,1
40044,0,0,1,0,1,1
40045,1,1,1,1,1,1
40046,0,0,0,0,0,0
40047,0,1,1,0,1,1
40048,0,0,0,0,0,0
40049,0,0,0,0,0,0
40050,0,0,0,0,0,0
40051,1,0,0,0,0,0
40052,0,0,0,0,0,0
40053,1,1,1,1,1,1
40054,0,0,0,0,0,0
40055,0,0,0,0,0,0
40056,0,0,0,1,0,0
40057,1,1,1,1,1,1
40058,0,0,0,0,0,0
40059,0,0,0,0,0,0
40060,0,0,0,0,0,0
40061,1,1,1,0,1,1
40062,1,1,1,1,1,1
40063,0,1,1,1,1,1
40064,0,0,0,1,0,0
40065,0,1,1,1,0,1
40066,1,1,0,1,1,1
40067,1,1,1,1,1,1
40068,1,1,1,1,1,1
40069,0,1,0,1,1,1
40070,1,1,1,1,1,1
40071,1,1,1,1,1,1
40072,0,1,0,0,0,0
40073,1,1,1,1,1,1
40074,0,1,1,1,1,1
40075,1,1,1,1,1,1
40076,0,0,1,1,0,0
40077,0,0,0,0,0,0
40078,0,0,0,0,0,0
40079,0,0,0,0,0,0
40080,0,0,0,0,0,0
40081,0,0,0,0,0,0
40082,1,1,1,1,1,1
40083,1,1,1,1,1,1
40084,0,0,0,0,0,1
40085,1,1,1,1,1,1
40086,0,0,0,0,0,0
40087,1,1,1,1,1,1
40088,1,1,1,1,1,1
40089,0,0,0,0,0,0
40090,1,1,1,1,1,1
40091,0,0,0,0,0,0
40092,1,1,1,1,1,1
40093,1,1,1,1,1,1
40094,1,1,1,1,1,1
40095,0,0,1,0,1,1
40096,1,1,1,1,1,1
40097,1,1,1,1,1,1
40098,1,1,1,1,1,1
40099,1,1,1,1,1,1
40100,1,1,1,1,1,1
40101,1,1,1,1,1,1
40102,0,1,1,1,1,1
40103,0,1,1,1,1,1
40104,0,0,0,0,0,0
40105,0,0,0,0,0,0
40106,0,0,0,0,0,0
40107,0,0,0,0,0,0
40108,0,0,0,0,0,0
40109,0,0,0,0,0,0
40110,1,1,1,1,1,1
40111,0,0,1,1,0,1
40112,1,1,1,1,1,1
40113,1,1,1,1,1,1
40114,0,0,1,1,0,0
40115,1,0,1,1,1,1
40116,0,0,0,0,0,0
40117,1,1,1,1,0,1
40118,1,1,1,1,1,0
40119,0,0,0,1,0,0
40120,0,1,1,1,0,1
40121,0,1,1,1,1,1
40122,1,1,1,1,1,1
40123,0,0,0,0,0,0
40124,1,1,1,1,1,1
40125,1,1,1,1,1,1
40126,1,1,1,1,1,1
40127,1,1,1,1,0,0
40128,1,1,1,1,1,1
40129,1,1,1,1,1,1
40130,0,1,1,1,1,1
40131,0,0,0,0,0,0
40132,1,1,1,1,1,1
40133,1,1,1,1,1,1
40134,0,0,0,0,0,0
40135,1,1,1,1,1,1
40136,0,0,0,0,0,0
40137,0,0,0,1,0,0
40138,1,1,1,1,1,1
40139,1,1,1,1,1,1
40140,0,0,0,0,0,0
40141,1,1,1,1,1,1
40142,1,1,1,1,1,1
40143,1,1,1,1,1,1
40144,0,1,0,1,1,1
40145,0,1,1,1,1,1
40146,1,1,1,0,0,0
40147,1,1,1,0,0,0
40148,1,1,1,1,1,1
40149,0,0,1,1,1,1
40150,0,0,0,1,1,1
40151,1,1,1,1,1,1
40152,1,1,1,1,1,1
40153,1,1,1,1,1,1
40154,0,0,0,0,0,0
40155,1,1,1,1,1,1
40156,1,1,1,1,1,1
40157,1,1,1,1,1,1
40158,0,1,0,0,0,0
40159,1,1,1,1,1,1
40160,1,1,1,1,1,1
40161,0,0,0,1,1,0
40162,1,1,1,1,1,1
40163,1,1,1,1,1,1
40164,1,1,1,1,1,1
40165,1,1,1,1,1,1
40166,1,1,1,1,1,1
40167,0,1,1,1,1,1
40168,1,1,1,1,1,1
40169,1,1,1,1,1,1
40170,1,1,1,1,1,1
40171,0,1,1,1,1,1
40172,1,1,1,1,1,1
40173,1,1,1,1,1,1
40174,0,0,0,0,0,0
40175,0,0,0,0,0,0
40176,0,1,0,1,0,1
40177,0,0,0,0,0,1
40178,0,0,0,0,1,0
40179,0,0,0,0,0,0
40180,1,1,1,1,1,1
40181,1,1,1,1,1,1
40182,0,1,1,1,1,1
40183,0,1,1,1,1,1
40184,0,0,0,0,0,0
40185,0,0,0,0,0,0
40186,0,0,0,0,0,0
40187,0,0,0,0,0,0
40188,1,1,1,1,1,1
40189,0,1,0,0,0,0
40190,0,1,1,1,1,1
40191,0,1,1,1,1,1
40192,0,0,0,0,0,0
40193,1,1,1,1,1,1
40194,1,1,1,1,1,1
40195,1,1,1,1,1,1
40196,1,1,1,1,1,1
40197,1,1,1,1,1,1
40198,1,1,1,1,1,1
40199,0,0,0,1,1,1
40200,0,0,1,0,1,1
40201,1,1,1,1,1,1
40202,1,1,1,1,1,1
40203,1,1,1,1,1,1
40204,0,0,0,0,0,0
40205,0,0,0,0,0,0
40206,0,0,0,0,0,0
40207,0,0,0,0,0,0
40208,1,1,1,1,1,1
40209,0,0,0,0,1,0
40210,1,1,1,1,1,1
40211,1,1,1,1,1,1
40212,0,0,0,0,0,0
